ID,Lon,Lat,gfdl-esm2g,canesm2,cnrm-cm5,csiro-mk3-6-0,inmcm4,miroc5,mpi-esm-lr,mri-cgcm3,ccsm4,noresm1-m,bcc-csm1-1,ipsl-cm5a-lr,ipsl-cm5a-mr,gfdl-cm3,gfdl-esm2m
218,-88.8750,13.3750,12.5857,12.4829,16.7853,16.6986,13.4672,15.6387,14.4966,13.7340,15.0034,12.7998,13.0199,12.0175,11.2731,12.7412,14.0572
219,-88.6250,13.3750,12.0276,11.9194,16.4545,15.8796,12.8648,15.4186,13.7925,13.1672,14.4829,12.2803,12.4502,11.3570,10.5603,12.1661,13.3968
220,-88.3750,13.3750,11.3675,11.3069,15.5197,15.0750,12.2059,14.3367,13.1127,12.5818,13.7339,11.6572,11.7911,10.6332,9.7893,11.3353,12.5713
221,-88.1250,13.3750,10.9833,11.0097,14.8839,14.6369,11.8813,13.5543,12.8624,12.2225,13.3166,11.2768,11.3597,10.1307,9.2721,10.7485,12.0064
222,-87.8750,13.3750,11.2465,11.2395,14.9248,14.5153,11.9872,13.8532,13.0322,12.6227,13.3099,11.4724,11.3728,10.1333,9.5362,10.8115,12.1456
224,-87.3750,13.3750,11.3720,11.6360,14.3147,14.1926,12.2566,13.7120,13.3871,12.7549,13.1452,11.5916,11.4909,9.8383,9.0102,10.5058,11.9928
225,-87.1250,13.3750,11.1119,11.3604,13.8219,13.6485,11.9383,13.4226,12.9987,12.6324,12.4068,11.3860,11.2995,9.4911,8.8368,10.1959,11.6815
226,-86.8750,13.3750,10.2953,10.4954,12.9901,12.7460,11.0371,12.3784,11.9626,11.8622,11.4714,10.6467,10.4938,8.7944,8.4602,9.4375,10.8072
227,-86.6250,13.3750,10.0340,10.0792,12.3248,12.1131,10.5753,11.8055,11.3814,11.8148,10.7939,10.4784,10.3109,8.6451,8.5633,9.2748,10.6167
228,-86.3750,13.3750,10.1603,10.0758,12.1846,11.9896,10.6079,11.8030,11.2691,11.8522,10.5921,10.7310,10.5056,8.8732,9.0502,9.5391,10.8739
229,-86.1250,13.3750,10.5683,10.3408,12.3990,12.3766,10.9383,12.1287,11.5449,12.3231,11.0266,11.2777,10.9520,9.3942,9.8566,10.0597,11.4095
230,-85.8750,13.3750,11.3315,10.9305,12.8673,13.3503,11.5905,13.0176,12.1382,13.1043,12.0080,12.2104,11.7106,10.2512,10.8102,10.8099,12.3400
231,-85.6250,13.3750,12.0399,11.5162,13.3849,14.2052,12.2210,13.6604,12.8664,13.8473,12.8453,13.0128,12.3787,11.0233,11.8360,11.4987,13.0720
241,-89.8750,13.6250,13.8505,14.0863,16.6462,18.2783,14.9353,15.7299,16.0016,13.7556,15.0474,14.0398,14.1248,13.7001,13.5332,13.7328,15.7753
242,-89.6250,13.6250,13.2343,13.4275,16.2316,17.4251,14.2642,15.3339,15.1130,13.3654,14.6367,13.3884,13.6709,12.9339,12.7663,13.1754,14.9168
243,-89.3750,13.6250,12.8952,13.0671,16.1494,17.0023,13.8419,15.2142,14.5315,13.2592,14.6385,13.1620,13.4651,12.5244,12.3089,12.9516,14.3851
244,-89.1250,13.6250,12.5595,12.6938,16.1137,16.5132,13.4310,15.0962,14.0120,13.1134,14.6445,12.9080,13.1654,12.0926,11.8575,12.7693,14.0102
245,-88.8750,13.6250,12.2834,12.2934,16.4091,16.1651,13.1989,15.1455,13.6087,13.0994,14.6996,12.6373,12.9589,11.8152,11.5411,12.5588,13.7310
246,-88.6250,13.6250,11.7764,11.7946,16.1404,15.4561,12.6947,15.0102,13.1219,12.7199,14.2459,12.1563,12.4449,11.1951,10.9005,12.0444,13.1443
247,-88.3750,13.6250,11.1883,11.2715,15.3357,14.7189,12.1649,14.1230,12.6540,12.2798,13.4779,11.6014,11.8537,10.5291,10.2551,11.3172,12.4178
248,-88.1250,13.6250,10.7628,10.8886,14.6235,14.1782,11.8299,13.3989,12.3728,11.9031,12.8808,11.1453,11.3356,9.9343,9.6989,10.6847,11.8151
249,-87.8750,13.6250,10.8195,10.8770,14.3504,13.7719,11.6688,13.4705,12.3248,12.0993,12.6974,11.1398,11.0933,9.7128,9.7744,10.6324,11.7148
250,-87.6250,13.6250,10.3942,10.5376,13.4862,13.0243,11.2210,12.8308,11.9656,11.6415,12.0228,10.7339,10.6465,9.1135,9.1736,9.9665,11.0730
251,-87.3750,13.6250,9.8727,10.1094,12.5579,12.2303,10.7334,12.1769,11.4767,11.0733,11.1747,10.2153,10.1273,8.4583,8.5356,9.3318,10.4297
252,-87.1250,13.6250,9.6346,9.9102,12.1194,11.8031,10.4549,11.9001,11.1934,10.9614,10.6274,10.0108,9.9615,8.1628,8.3001,9.0570,10.1567
253,-86.8750,13.6250,9.5666,9.8106,12.0283,11.7763,10.2908,11.6067,11.0240,10.9532,10.4852,9.9385,9.8690,8.1247,8.3229,8.9161,10.0136
254,-86.6250,13.6250,9.7825,9.8841,11.9835,11.7736,10.3495,11.6111,11.0616,11.3891,10.3841,10.2073,10.1478,8.3999,8.7136,9.1797,10.2766
255,-86.3750,13.6250,10.1872,10.1306,12.2375,12.0010,10.6492,11.8890,11.2932,11.7391,10.5592,10.6935,10.5895,8.8797,9.3811,9.7016,10.7920
256,-86.1250,13.6250,10.7279,10.5002,12.6027,12.5451,11.1290,12.3508,11.7405,12.3272,11.0957,11.3133,11.1360,9.4981,10.2191,10.3087,11.4507
257,-85.8750,13.6250,11.4034,11.0308,13.0422,13.4481,11.6931,13.2253,12.3579,13.0475,12.0148,12.1616,11.8357,10.2986,11.0661,11.0220,12.2891
258,-85.6250,13.6250,12.1764,11.7021,13.6007,14.3513,12.3895,13.9786,13.1587,13.8919,12.9013,13.0132,12.5784,11.1283,12.0924,11.7627,13.0948
271,-90.3750,13.8750,19.0412,18.4344,22.9578,24.4628,20.1539,21.6068,21.4493,18.1860,20.7474,19.6969,18.6702,18.9989,18.9095,18.1912,21.1300
272,-90.1250,13.8750,17.3446,17.1766,20.9481,22.0716,18.4415,19.3931,19.1936,16.9477,19.0235,17.8859,17.3944,17.3013,17.5269,16.8652,19.2141
273,-89.8750,13.8750,15.4885,15.6645,18.8145,19.7805,16.8193,17.5049,17.0407,15.4667,17.2977,15.9176,15.8610,15.3465,15.5678,15.3955,17.5588
274,-89.6250,13.8750,14.3135,14.5102,17.7376,18.3973,15.5714,16.5527,15.7090,14.4450,16.1323,14.6390,14.8994,14.0209,14.1844,14.3271,16.1354
275,-89.3750,13.8750,13.3123,13.4966,16.8166,17.2087,14.3804,15.6538,14.4885,13.5926,15.2374,13.6464,14.0298,12.9149,13.0639,13.4315,14.8679
276,-89.1250,13.8750,12.5944,12.7953,16.2777,16.3161,13.5345,15.0975,13.6897,13.0193,14.8085,12.9745,13.3619,12.1360,12.3461,12.8820,14.0672
277,-88.8750,13.8750,12.2369,12.3418,16.4132,15.9691,13.2275,15.0160,13.2778,12.8785,14.7406,12.6521,13.0744,11.8004,12.0769,12.6792,13.6882
278,-88.6250,13.8750,11.7515,11.9054,16.1603,15.3701,12.7746,14.8833,12.9316,12.5709,14.2938,12.2189,12.6058,11.2148,11.5545,12.2157,13.1518
279,-88.3750,13.8750,11.2916,11.5295,15.5568,14.8253,12.4069,14.2512,12.6555,12.3320,13.7111,11.8305,12.1824,10.6857,11.0896,11.6441,12.5867
280,-88.1250,13.8750,10.8385,11.1151,14.8415,14.2320,12.1160,13.6159,12.4041,12.0060,13.0914,11.3808,11.6670,10.0886,10.5535,11.0424,11.9699
281,-87.8750,13.8750,10.7881,10.9056,14.3860,13.6276,11.8154,13.5170,12.2454,12.1048,12.7703,11.1898,11.2495,9.7837,10.4637,10.8665,11.7407
282,-87.6250,13.8750,10.1731,10.3581,13.3239,12.5753,11.0571,12.6845,11.6007,11.4477,11.9062,10.5770,10.5721,8.9697,9.7496,10.0177,10.8607
283,-87.3750,13.8750,9.3970,9.6576,12.1114,11.4786,10.2110,11.7674,10.7944,10.5416,10.7611,9.8021,9.7801,8.0789,8.8463,9.1269,9.9020
284,-87.1250,13.8750,9.1478,9.4512,11.6535,11.0873,9.9307,11.4565,10.5360,10.3516,10.1990,9.5525,9.5622,7.8092,8.4729,8.8165,9.5972
285,-86.8750,13.8750,9.2920,9.5650,11.7182,11.3225,9.9989,11.3855,10.6153,10.5703,10.2239,9.6567,9.6667,7.9148,8.5679,8.8367,9.6989
286,-86.6250,13.8750,9.6523,9.7814,11.9080,11.5432,10.2249,11.5776,10.8656,11.1713,10.3111,10.0482,10.0742,8.3388,9.0002,9.2339,10.0932
287,-86.3750,13.8750,10.1796,10.0884,12.2365,11.9225,10.6039,11.9034,11.2283,11.5960,10.5857,10.5844,10.5730,8.9019,9.6733,9.8347,10.6678
288,-86.1250,13.8750,10.7381,10.4859,12.6137,12.5064,11.1143,12.3793,11.7439,12.1870,11.1060,11.2081,11.1331,9.5407,10.4312,10.4409,11.2968
289,-85.8750,13.8750,11.3594,10.9758,13.0156,13.3324,11.6619,13.2244,12.3540,12.7974,11.9534,11.9380,11.7695,10.2437,11.1639,11.1049,12.0611
290,-85.6250,13.8750,12.1814,11.6826,13.5552,14.2574,12.3796,14.0414,13.2186,13.7090,12.8777,12.8107,12.5456,11.0743,12.1363,11.8489,12.8992
291,-85.3750,13.8750,13.1877,12.5891,14.4837,15.4269,13.4755,14.9934,14.3062,14.7865,14.0133,13.8775,13.5014,12.0548,13.3256,12.7739,13.9281
292,-85.1250,13.8750,14.3920,13.6954,15.7101,16.8240,14.8817,16.2288,15.6137,15.9449,15.4566,15.1313,14.6249,13.2115,14.7600,13.8672,15.1389
301,-91.6250,14.1250,17.2391,16.2379,20.6987,24.1021,20.1161,21.7637,20.6436,17.4668,19.1876,20.2704,16.4085,18.8482,17.7500,16.0930,20.7632
302,-91.3750,14.1250,19.0691,18.0456,23.1965,26.0060,21.8027,23.6414,22.3419,18.3610,20.8862,21.9710,18.2488,20.5621,19.2523,18.0303,22.5029
303,-91.1250,14.1250,21.1175,20.1393,25.6554,28.1295,23.7239,25.5515,24.3733,19.3502,23.1451,23.8343,20.2827,22.4648,20.9728,20.0757,24.5504
304,-90.8750,14.1250,24.0708,22.9348,29.5625,31.9000,27.0582,28.0117,28.3006,22.2139,26.4255,26.7745,22.9882,24.6100,23.3646,22.8949,27.1664
305,-90.6250,14.1250,23.6063,22.8612,28.9078,30.6018,26.1379,26.9974,27.1392,21.9515,25.8644,25.8405,22.8952,24.0128,23.1679,22.7672,26.6568
306,-90.3750,14.1250,20.5463,20.2705,24.9973,26.1606,22.4788,23.2032,22.9887,19.4813,22.4824,22.1358,20.3193,20.8111,20.4154,20.0922,23.2344
307,-90.1250,14.1250,18.3026,18.3272,22.1782,22.8511,19.7538,20.3311,19.9771,17.7427,20.0844,19.3385,18.3941,18.4059,18.4178,18.1043,20.6470
308,-89.8750,14.1250,16.8593,17.0748,20.3387,20.9710,18.0263,18.9647,18.0264,16.6447,18.6852,17.4238,17.0765,16.7947,17.1528,16.7269,18.8768
309,-89.6250,14.1250,15.3919,15.6826,19.0742,19.3971,16.5728,17.8734,16.6652,15.5692,17.2613,15.8461,15.9101,15.2378,15.6364,15.6059,17.1966
310,-89.3750,14.1250,14.0798,14.4722,17.8672,17.9756,15.2321,16.8581,15.3835,14.5749,16.1543,14.4555,14.8165,13.8279,14.3572,14.5881,15.7754
311,-89.1250,14.1250,13.1732,13.5853,17.0172,16.9400,14.2324,16.0763,14.4673,13.7864,15.4142,13.5618,13.9181,12.8151,13.4077,13.8388,14.7911
312,-88.8750,14.1250,12.6324,12.8686,16.8073,16.4197,13.3407,15.7148,13.8269,13.5383,15.1973,13.0984,13.4175,12.2712,12.7981,13.5994,14.0878
313,-88.6250,14.1250,12.1589,12.4165,16.5784,15.8847,12.8962,15.5190,13.4601,13.1971,14.7057,12.6362,12.9525,11.7220,12.3258,13.1132,13.5453
314,-88.3750,14.1250,11.9019,12.2531,16.2467,15.6906,12.7453,15.1095,13.3927,13.1596,14.3677,12.4428,12.7663,11.4348,12.1421,12.7129,13.2135
315,-88.1250,14.1250,11.4678,11.8707,15.5982,15.1768,12.4598,14.4482,13.1764,12.8937,13.8403,11.9992,12.3212,10.9083,11.7178,12.0974,12.6656
316,-87.8750,14.1250,10.7200,11.0385,14.6364,13.7149,11.6613,13.5139,12.3174,12.0467,12.6420,11.2281,11.5369,9.8872,10.8425,11.0077,11.7657
318,-87.3750,14.1250,9.4940,9.9709,12.7232,11.6579,10.2437,11.9717,11.0533,10.8298,11.1022,9.9842,10.2460,8.3479,9.3813,9.4564,10.3264
319,-87.1250,14.1250,9.2454,9.7162,12.1761,11.2239,9.9549,11.6019,10.7812,10.6545,10.5336,9.6984,9.9467,8.0051,8.9211,9.1115,9.9836
320,-86.8750,14.1250,9.2188,9.5380,11.8848,11.2199,9.8515,11.3888,10.5698,10.6531,10.4048,9.8014,9.8439,8.0440,8.8993,9.1264,9.8881
321,-86.6250,14.1250,9.4614,9.5913,11.8562,11.3690,9.9951,11.4229,10.7560,11.0539,10.4048,10.0258,10.0423,8.3160,9.1477,9.3365,10.0765
322,-86.3750,14.1250,9.9069,9.8137,12.0495,11.7588,10.2911,11.6890,11.1195,11.3889,10.6213,10.3896,10.4329,8.7939,9.6501,9.7916,10.4557
323,-86.1250,14.1250,10.3859,10.1479,12.3311,12.2771,10.7171,12.0975,11.6129,11.8527,11.0304,10.8512,10.8897,9.3270,10.2361,10.2946,10.9278
324,-85.8750,14.1250,11.0882,10.7717,12.6222,12.8679,11.1846,12.7417,12.1393,12.5436,11.5217,11.3964,11.2879,9.7258,10.8562,10.8332,11.3678
325,-85.6250,14.1250,11.8792,11.4890,13.3083,13.7363,11.9272,13.5570,12.9914,13.4785,12.3960,12.2773,12.0622,10.5183,11.7808,11.5706,12.1546
326,-85.3750,14.1250,12.9457,12.4814,14.3903,14.9103,13.0681,14.5916,14.1973,14.6273,13.6334,13.4145,13.1003,11.5424,12.9696,12.5422,13.2162
327,-85.1250,14.1250,14.2437,13.6774,15.8035,16.3429,14.5492,15.9380,15.6684,15.8921,15.1814,14.7666,14.3609,12.7941,14.4290,13.7416,14.4958
328,-84.8750,14.1250,15.8585,15.0631,17.2998,18.4825,16.3685,17.8701,17.1853,17.4541,16.8073,16.1399,15.8543,14.4076,15.8610,15.1350,16.1655
337,-91.8750,14.3750,18.9316,18.1211,22.8331,26.1195,23.4486,24.1377,22.2459,19.1309,22.3924,23.1340,18.3648,20.9323,19.8908,17.3194,22.8820
338,-91.6250,14.3750,19.4235,18.5556,23.6147,26.2667,23.4813,24.2548,22.3630,18.8561,22.3775,23.2790,18.8833,21.2238,20.0140,17.7462,23.0547
339,-91.3750,14.3750,19.3859,18.6113,23.8972,25.8273,23.0391,23.8413,21.9205,18.2719,22.1017,22.7501,18.9661,20.9511,19.8486,17.9398,22.5994
340,-91.1250,14.3750,20.2783,19.5533,24.8586,26.4699,23.6324,24.3396,22.6406,18.5288,23.0817,23.2552,19.8332,21.5993,20.3612,18.9018,23.2935
341,-90.8750,14.3750,22.7590,21.8364,27.7971,29.3272,26.3381,26.1344,25.7924,20.9459,25.8628,25.5259,22.0325,23.2188,22.2737,21.4888,25.3554
342,-90.6250,14.3750,22.4261,21.7285,27.3185,28.3720,25.4290,25.2953,25.0339,20.9185,25.3192,24.7380,21.9282,22.7923,22.0815,21.5309,25.0243
343,-90.3750,14.3750,20.0587,19.6864,24.3669,25.0663,22.3386,22.3558,21.9919,19.0740,22.5635,21.7443,19.9051,20.3360,19.9749,19.5937,22.4494
344,-90.1250,14.3750,18.4490,18.3026,22.3722,22.6814,20.1767,20.2884,19.8683,17.9746,20.8605,19.6341,18.5405,18.5833,18.5937,18.3316,20.6398
345,-89.8750,14.3750,17.5824,17.6666,21.2727,21.6268,18.9704,19.5838,18.6296,17.3699,20.1518,18.3234,17.7818,17.6130,17.8658,17.6050,19.5804
346,-89.6250,14.3750,16.3544,16.5469,20.2726,20.4263,17.7735,18.7144,17.6261,16.5238,18.7910,16.9261,16.8268,16.2005,16.6256,16.6711,18.1631
347,-89.3750,14.3750,14.8669,15.1770,18.9167,18.8239,16.2614,17.5374,16.2593,15.3651,17.2461,15.2931,15.5689,14.5973,15.1753,15.4858,16.5301
348,-89.1250,14.3750,13.6469,14.0128,17.6851,17.4243,14.9353,16.4205,15.0531,14.3459,16.0168,14.0078,14.3728,13.2830,13.9286,14.4204,15.2028
349,-88.8750,14.3750,12.5849,12.8573,16.7768,16.3632,13.5102,15.3564,13.9765,13.7218,15.1268,13.0596,13.4091,12.2762,12.8352,13.7088,13.9916
350,-88.6250,14.3750,12.1278,12.4715,16.4948,15.9148,13.0060,15.1040,13.6165,13.3204,14.6409,12.6397,12.9824,11.7938,12.4318,13.2220,13.4767
351,-88.3750,14.3750,12.4257,12.8259,16.7421,16.3985,13.2561,15.2817,13.9460,13.7715,14.9502,12.9756,13.3332,12.0523,12.8363,13.3075,13.6531
352,-88.1250,14.3750,12.3118,12.7574,16.4929,16.3123,13.2140,15.0132,13.9428,13.8204,14.7802,12.8495,13.2279,11.8900,12.7686,12.9923,13.4047
353,-87.8750,14.3750,11.5988,11.8900,15.6433,14.9324,12.3967,14.1647,13.1596,12.9994,13.5872,12.1079,12.4785,10.9348,11.9679,11.9877,12.5848
355,-87.3750,14.3750,10.0456,10.4662,13.4825,12.3824,10.6884,12.4201,11.6393,11.4313,11.6788,10.4688,10.8381,9.0810,10.1581,10.1487,10.7647
356,-87.1250,14.3750,9.6248,10.0705,12.7415,11.7136,10.2512,11.9259,11.2390,11.0803,10.9971,10.0102,10.3809,8.5549,9.5705,9.6705,10.3018
357,-86.8750,14.3750,9.5070,9.7527,12.2793,11.5777,10.0594,11.6155,10.9056,11.0181,10.7795,9.9696,10.1397,8.4628,9.4089,9.5631,10.1069
364,-85.1250,14.3750,14.0784,13.4872,15.6311,16.1627,14.6536,15.7158,15.7333,15.7784,14.9658,14.4975,14.1075,12.6865,14.1953,13.7274,14.1089
374,-92.1250,14.6250,17.6857,16.9908,20.7128,23.0381,21.3900,22.2339,19.8625,17.3703,21.9015,21.3863,17.3470,18.7486,18.6583,16.3372,20.8984
375,-91.8750,14.6250,21.4127,20.8127,26.2609,28.3956,25.3284,27.0424,24.1565,20.7158,26.1745,25.8851,21.2456,23.1187,22.3750,19.4651,25.6387
376,-91.6250,14.6250,22.0755,21.4101,27.2047,28.9417,25.7813,27.4252,24.5481,20.8636,26.4314,26.2014,21.9138,23.6669,22.8988,20.0702,26.0364
377,-91.3750,14.6250,19.3806,19.1006,24.4914,25.4839,22.7930,24.0132,21.3554,18.4114,23.2557,22.6112,19.4657,20.7332,20.5551,17.9878,22.6509
378,-91.1250,14.6250,17.6597,17.6000,22.3995,23.1843,20.7701,21.5373,19.3619,16.9220,21.2238,20.2231,17.9073,18.7960,18.8540,16.6966,20.4739
379,-90.8750,14.6250,17.3647,17.0467,21.5254,22.3663,20.1241,19.9691,19.0832,16.6217,20.7039,19.3710,17.3759,17.8083,17.6091,16.6393,19.3944
380,-90.6250,14.6250,16.8962,16.6501,20.8596,21.4359,19.2571,19.1099,18.4112,16.3466,19.8506,18.5995,16.9466,17.2462,17.0478,16.4666,18.8139
381,-90.3750,14.6250,17.0129,16.7178,20.8630,21.1030,18.9901,18.9331,18.3274,16.6536,19.7450,18.3884,17.0966,17.2893,17.1331,16.8442,18.9140
382,-90.1250,14.6250,17.3554,17.0968,21.2335,21.1133,19.0370,18.9610,18.4507,17.2365,20.2839,18.4641,17.5015,17.5372,17.5686,17.4932,19.2519
383,-89.8750,14.6250,17.9687,17.8691,21.8839,21.8543,19.4508,19.8169,18.8715,18.0286,21.2502,18.7775,18.1594,18.1368,18.3319,18.3468,19.8579
384,-89.6250,14.6250,17.4176,17.4536,21.6406,21.4999,18.9861,19.6378,18.6392,17.8996,20.5029,18.0619,17.8371,17.3221,17.8074,18.0260,19.1770
385,-89.3750,14.6250,15.8326,16.0261,20.1158,19.8217,17.3548,18.3025,17.2170,16.6821,18.5954,16.2060,16.4455,15.5860,16.2172,16.6279,17.3940
386,-89.1250,14.6250,14.2013,14.4824,18.3866,17.9855,15.6454,16.7438,15.6753,15.3288,16.7470,14.4849,14.8475,13.8681,14.5505,15.1324,15.6328
387,-88.8750,14.6250,12.3889,12.6430,16.5552,16.1232,13.5091,14.8738,13.9668,14.0277,14.8499,12.8620,13.1673,12.1488,12.6623,13.7015,13.6850
388,-88.6250,14.6250,11.9306,12.3004,16.1942,15.7189,12.9557,14.5360,13.6002,13.5381,14.3404,12.4619,12.7773,11.7144,12.3194,13.1722,13.1781
389,-88.3750,14.6250,13.0007,13.4131,17.2303,17.1226,13.8116,15.4701,14.5746,14.6130,15.5536,13.5842,13.9498,12.8001,13.6303,13.9805,14.1515
390,-88.1250,14.6250,13.4344,13.8856,17.6245,17.7336,14.2123,15.7919,15.0301,15.1705,16.0283,14.0258,14.4297,13.2918,14.2603,14.2064,14.4708
394,-87.1250,14.6250,9.9869,10.3568,13.2479,12.2556,10.6488,12.2351,11.6597,11.6736,11.4261,10.3781,10.7362,9.2105,10.3738,10.1549,10.6332
395,-86.8750,14.6250,9.9099,10.0540,12.7501,12.0598,10.5259,11.8899,11.3276,11.5164,11.2317,10.2522,10.5228,9.1027,10.1207,10.0628,10.4256
413,-92.1250,14.8750,16.4761,16.2399,19.3436,20.6687,19.0056,20.2211,17.8603,15.7389,19.7421,19.5499,16.6655,17.0848,17.5961,15.4229,19.2045
414,-91.8750,14.8750,20.8310,20.7776,25.6241,26.7936,23.8497,25.8628,22.6593,19.7848,24.8936,24.9382,21.2560,22.0774,22.2944,19.1661,24.7289
415,-91.6250,14.8750,21.7475,21.5649,27.0141,27.8323,24.7892,26.6747,23.4339,20.5323,25.6933,25.6243,22.1859,22.9658,23.2875,20.0332,25.5077
416,-91.3750,14.8750,19.0090,19.1544,24.3888,24.6039,22.1109,23.4967,20.5740,18.5304,22.6483,22.0821,19.6297,20.2325,20.9297,17.9851,22.2368
417,-91.1250,14.8750,16.9562,17.3153,21.9741,22.0128,19.8511,20.7936,18.4857,16.9903,20.2488,19.3926,17.7578,18.1890,18.9179,16.3747,19.7519
418,-90.8750,14.8750,15.8213,15.8383,20.0616,20.2380,18.2392,18.4179,17.1508,15.8544,18.8481,17.5270,16.4003,16.3654,16.6958,15.4276,17.8013
419,-90.6250,14.8750,15.1539,15.0894,19.1135,19.1079,17.2639,17.3086,16.3250,15.1896,17.8546,16.6098,15.6473,15.6232,15.7734,15.0664,16.9881
420,-90.3750,14.8750,15.7125,15.4115,19.4207,19.2789,17.5071,17.4695,16.6946,15.7607,18.1429,16.9586,15.9512,16.0160,16.0940,15.8181,17.4218
421,-90.1250,14.8750,17.0578,16.6226,20.8136,20.4299,18.6705,18.5209,17.8543,17.2498,19.5449,18.1108,17.1899,17.3779,17.3853,17.4458,18.7498
422,-89.8750,14.8750,19.0989,18.7475,23.2369,22.8745,20.5915,20.8736,19.8276,19.5161,22.0512,19.8697,19.2857,19.4264,19.5689,19.8344,20.8301
423,-89.6250,14.8750,19.0485,18.8887,23.4890,23.1518,20.6997,21.2024,20.1418,20.0185,22.0345,19.6321,19.4314,19.0315,19.5408,20.1026,20.6494
424,-89.3750,14.8750,17.0547,17.0881,21.4240,20.9825,18.6201,19.3232,18.3240,18.4025,19.8079,17.3741,17.5220,16.7876,17.4724,18.1732,18.4137
425,-89.1250,14.8750,15.0847,15.2214,19.2838,18.7831,16.5777,17.3940,16.4885,16.7162,17.6846,15.2835,15.5712,14.7312,15.4582,16.2469,16.3123
426,-88.8750,14.8750,13.0886,13.1941,17.1632,16.7342,14.1104,15.2716,14.5220,15.0909,15.6497,13.4285,13.7235,12.7789,13.3694,14.5564,14.1236
427,-88.6250,14.8750,12.5339,12.7306,16.5474,16.1955,13.3809,14.7037,14.0360,14.3644,15.0319,12.9245,13.1971,12.2301,12.9404,13.8074,13.5002
433,-87.1250,14.8750,10.1417,10.4404,13.1280,12.4786,11.0388,12.0963,11.8502,12.0202,11.7496,10.5413,10.8387,9.6510,10.8865,10.3579,10.6850
454,-91.8750,15.1250,17.5761,18.1355,21.3050,21.6240,19.2460,20.9541,18.3540,17.0938,21.3124,20.5087,18.3833,17.8306,19.1346,16.2421,20.2659
455,-91.6250,15.1250,18.8247,19.2275,23.1501,23.2384,20.7673,22.3693,19.5699,18.2060,22.5074,21.6370,19.7036,19.2295,20.5501,17.6578,21.5783
456,-91.3750,15.1250,18.7146,19.0826,23.5414,23.2814,20.9034,22.2699,19.5965,18.4656,22.3728,21.1185,19.7463,19.3517,20.6399,17.9259,21.3557
457,-91.1250,15.1250,18.3792,18.6967,23.2505,22.9260,20.6203,21.6936,19.3367,18.5131,21.9029,20.4882,19.4908,19.1940,20.2262,17.9800,20.9245
458,-90.8750,15.1250,18.0578,18.2206,22.9700,22.4519,20.3301,21.0394,19.1626,18.3625,21.4851,20.2191,19.2097,18.8735,19.5864,17.9535,20.7676
459,-90.6250,15.1250,17.2089,17.1733,21.8751,21.1573,19.2347,19.6487,18.0817,17.5110,20.3499,19.1213,18.1259,17.8879,18.3232,17.3836,19.6619
460,-90.3750,15.1250,16.3370,15.9869,20.4450,19.5836,17.9577,18.1486,16.8829,16.7181,19.0132,17.9089,16.6938,16.7366,17.0620,16.6304,18.4407
461,-90.1250,15.1250,17.5498,17.1463,21.8618,20.7692,19.1311,19.2097,17.9735,18.2488,20.2946,18.9942,17.8066,18.1640,18.2628,18.2146,19.6571
462,-89.8750,15.1250,21.2717,20.7250,25.5177,24.8341,22.6011,23.3409,21.5184,21.8864,24.1139,21.8686,21.2974,21.5686,22.0335,22.0871,22.5833
463,-89.6250,15.1250,21.6837,21.2062,26.0233,25.5506,23.0707,23.9688,22.2592,22.8046,24.6480,22.0814,21.7467,21.6323,22.3004,22.7494,22.7491
464,-89.3750,15.1250,18.9275,18.5131,22.8394,22.4736,20.1660,21.1055,19.7251,20.3538,21.5936,19.0833,18.9191,18.5359,19.2899,19.9899,19.6455
466,-88.8750,15.1250,14.7960,14.5178,18.1421,17.8555,15.6318,16.5579,15.6240,16.7238,17.0965,14.9917,14.9502,14.3745,15.0553,15.8968,15.2377
493,-92.1250,15.3750,14.7600,15.9092,17.8648,17.7289,16.2616,17.7882,15.2574,14.3244,17.9180,17.4799,16.2400,15.1953,16.8936,13.7683,17.1647
494,-91.8750,15.3750,16.5499,17.4720,20.1631,19.9351,17.8325,19.4610,17.0428,16.1840,20.0245,19.0935,17.8828,16.7815,18.4521,15.4116,19.0665
495,-91.6250,15.3750,18.1570,19.0137,22.3329,21.9685,19.7155,21.3924,18.6897,17.9929,21.6413,20.6357,19.7046,18.6556,20.2557,17.2735,20.8576
496,-91.3750,15.3750,19.9445,20.7682,24.8565,24.2483,21.8092,23.6290,20.6848,20.1394,23.4925,22.3904,21.6819,20.8527,22.2282,19.4236,22.8581
497,-91.1250,15.3750,20.6115,21.3239,25.8346,25.0715,22.5851,24.0990,21.3702,20.9652,24.0762,22.8971,22.3501,21.6450,22.7892,20.4337,23.5882
498,-90.8750,15.3750,20.5023,20.8564,25.8896,24.7502,22.4989,23.5850,21.2314,20.8639,24.1121,22.8126,22.0679,21.3818,22.1645,20.5158,23.5739
533,-91.8750,15.6250,18.5330,19.3829,22.5091,21.8391,19.4446,21.4205,18.7922,18.4342,22.4793,21.2607,20.1289,18.8893,20.6223,17.5750,21.4063
534,-91.6250,15.6250,20.4320,21.2775,25.0008,24.1361,21.6039,23.7339,20.7362,20.6486,24.2819,23.1264,22.2085,21.2817,22.7051,19.8173,23.5825
535,-91.3750,15.6250,23.3452,24.3023,28.8503,27.6313,24.7849,27.2767,23.8214,23.8473,27.2464,26.1934,25.4089,24.8684,25.8367,23.1752,26.9611
