ID,Lon,Lat,gfdl-esm2g,canesm2,cnrm-cm5,csiro-mk3-6-0,inmcm4,miroc5,mpi-esm-lr,mri-cgcm3,ccsm4,noresm1-m,bcc-csm1-1,ipsl-cm5a-lr,ipsl-cm5a-mr,gfdl-cm3,gfdl-esm2m
149,-85.8750,12.3750,86.0000,93.1000,95.8666,86.9333,89.7000,91.1000,94.7667,90.0333,87.4000,83.3666,86.2334,88.2333,83.6000,79.9000,69.2000
150,-85.6250,12.3750,74.9666,87.1333,87.5000,74.2667,80.5667,81.8667,90.2000,86.0666,80.7334,75.1667,84.2667,76.7667,76.9000,71.1666,62.2333
151,-85.3750,12.3750,71.4667,79.1334,82.1667,66.0333,79.2000,70.1667,80.5334,78.2667,74.1000,71.7333,76.4333,72.0333,69.5666,65.3667,58.7000
152,-85.1250,12.3750,62.3666,73.1000,71.7333,56.3000,64.3000,65.6333,76.8666,68.9667,60.4000,64.7334,64.8334,61.6000,60.9667,52.4334,57.9000
153,-84.8750,12.3750,49.4334,67.5333,60.7333,51.7666,53.7000,53.2333,63.4666,57.8334,50.4000,52.6667,55.2000,41.8000,54.1000,47.3667,50.9334
161,-87.1250,12.6250,94.5333,100.3000,97.6334,94.1333,101.9666,94.3334,106.2000,98.1667,95.7333,88.6333,94.3667,94.2333,90.7000,100.4334,83.0333
162,-86.8750,12.6250,93.1667,100.9334,98.4000,93.7000,100.8000,94.3333,102.1000,98.5000,95.5000,86.6666,94.8667,99.0000,94.5000,99.9000,84.5334
163,-86.6250,12.6250,93.2667,99.8334,99.0667,94.8333,99.0667,95.2334,105.2334,96.5000,97.4333,89.7000,95.2666,100.0334,93.9334,100.9000,86.2334
164,-86.3750,12.6250,90.5667,99.0000,99.4667,95.7000,97.5667,94.4667,102.0333,95.7333,95.9666,86.7667,89.6666,97.2666,91.7667,95.8667,80.9000
165,-86.1250,12.6250,84.8000,94.6000,97.3000,89.3667,90.3000,92.6000,100.4333,94.3000,93.0333,85.1667,86.1333,87.6667,89.4000,86.5000,74.4000
166,-85.8750,12.6250,84.1000,89.6667,95.8000,87.9333,84.8667,89.8667,93.3000,88.8333,87.9667,83.6000,85.5333,84.6000,83.9333,79.4667,69.1000
167,-85.6250,12.6250,74.0667,85.9334,89.7333,76.2000,81.5666,79.2333,90.0667,86.8000,79.1333,77.4000,82.4000,77.3667,80.9333,71.7000,62.3000
168,-85.3750,12.6250,68.5000,77.4333,78.3000,66.8000,80.1000,71.6667,83.9666,79.7667,75.3667,72.0333,76.9334,69.6666,67.9000,62.6333,59.5667
169,-85.1250,12.6250,58.6334,71.4667,71.2000,58.4000,67.1334,65.4000,76.9667,70.5333,63.2000,65.9667,67.2334,59.8000,62.2000,54.0667,57.4667
176,-87.6250,12.8750,84.5667,92.8334,84.4667,90.4334,90.8000,85.5000,99.2333,87.0667,84.4000,82.7000,88.2333,87.9000,78.0667,92.3667,77.8000
177,-87.3750,12.8750,92.6000,98.1000,94.7000,92.5667,101.1000,95.4333,104.3000,92.7333,93.8667,87.5000,94.7000,95.1000,83.6667,100.1667,84.2333
178,-87.1250,12.8750,96.5000,99.4666,97.9666,96.6333,102.5000,96.4000,107.5000,98.6667,97.6000,88.9667,95.7333,96.0667,91.5666,100.9000,86.4667
179,-86.8750,12.8750,95.2334,99.1333,98.4000,94.0333,98.9333,94.5000,100.2667,100.1000,93.7333,87.6333,94.0667,99.7334,91.3000,99.4334,84.5333
180,-86.6250,12.8750,94.6333,98.6000,97.1333,94.3333,97.6334,92.5666,102.7666,100.4000,95.5666,87.6000,93.0667,95.6000,90.3333,96.3000,84.2334
181,-86.3750,12.8750,89.4334,94.7333,97.1000,93.4000,94.3667,92.0667,99.4334,95.5000,94.6666,86.3333,89.6667,86.7000,89.2000,86.8000,77.8334
182,-86.1250,12.8750,86.8666,91.1000,96.0334,81.7000,85.3000,90.8666,94.9000,93.8667,91.2000,84.7000,84.9667,82.7666,87.1000,84.9333,71.4000
183,-85.8750,12.8750,79.8334,87.9666,88.8334,81.4667,83.6000,86.4334,88.3667,89.3334,82.4000,80.7000,81.5000,76.1667,81.0333,73.1000,64.2000
184,-85.6250,12.8750,69.9000,81.0667,78.9000,71.7667,77.6666,73.5000,84.7000,85.5667,75.7334,75.9334,78.5000,72.0333,70.9000,64.7666,63.0000
185,-85.3750,12.8750,65.2666,75.3000,75.8000,63.6000,72.5667,69.2333,82.5000,81.4667,70.4667,74.3334,73.8000,68.0000,65.8000,62.9334,58.9666
186,-85.1250,12.8750,61.5000,70.7334,70.5000,60.6333,67.4334,63.9333,76.4667,67.4000,62.8000,67.8000,66.7333,62.0000,61.9000,55.6667,57.0000
199,-87.3750,13.1250,95.4666,100.0333,99.3667,93.7333,100.7333,93.3666,99.9000,95.7000,97.3333,88.5000,92.7000,94.8667,86.9334,99.8000,85.7666
200,-87.1250,13.1250,95.3000,102.2000,95.4334,94.4667,101.0333,94.5334,102.9667,99.9000,98.6334,93.9666,92.5333,91.6667,90.9334,100.8000,90.2667
201,-86.8750,13.1250,94.4000,98.3000,97.5000,96.1667,98.8333,95.1333,102.3666,100.4667,96.8333,88.9334,93.2666,90.4000,92.2666,96.9667,85.4334
202,-86.6250,13.1250,91.1333,95.1666,97.0666,95.3666,96.2334,92.9333,99.9667,99.8000,91.8667,84.6000,91.1333,87.3000,92.1666,90.7667,75.1667
203,-86.3750,13.1250,83.4334,92.5667,93.4333,87.0333,89.2000,89.4667,97.2667,95.5333,85.5667,81.1000,88.0667,83.1000,86.6667,82.7667,68.3667
204,-86.1250,13.1250,76.9333,85.3000,84.9000,78.6334,87.4667,86.6333,86.9000,88.8333,72.8667,77.5333,81.4000,76.2333,78.5333,66.9667,61.9667
205,-85.8750,13.1250,71.8000,80.8667,84.0667,72.7666,78.3666,79.9334,83.5333,85.9667,71.8333,73.4000,78.4000,72.7334,77.6333,64.9667,61.8666
206,-85.6250,13.1250,63.8000,74.6000,75.9666,65.9333,73.4333,69.0000,79.1667,78.1000,66.7000,68.8667,76.6000,66.9667,72.2334,61.2667,59.6666
207,-85.3750,13.1250,61.3333,72.7000,73.5667,59.3000,69.8000,66.2667,77.4000,73.0666,61.1667,65.6667,71.6334,64.7000,65.2666,60.6667,59.8333
208,-85.1250,13.1250,53.6333,71.5333,75.1000,52.4667,67.9666,62.5000,73.1667,64.5333,57.1333,61.5667,67.5667,54.4334,59.1334,58.2667,55.9000
209,-84.8750,13.1250,49.3000,66.2000,59.8000,47.5667,56.3000,50.7666,65.8333,55.0667,48.9667,59.1666,60.5333,47.2333,54.6666,55.5667,55.0667
218,-88.8750,13.3750,73.7666,81.1000,71.8667,75.2666,74.1334,71.7666,70.8667,68.8000,70.3667,65.5333,61.8000,73.0333,63.5000,69.0000,68.2666
219,-88.6250,13.3750,78.4333,81.3000,72.2000,73.7000,79.0333,74.8000,77.5667,70.3667,70.5334,65.7000,66.4333,73.8000,65.1000,71.2667,69.7333
220,-88.3750,13.3750,79.6000,86.6666,78.8333,78.1667,81.2000,75.1334,81.7333,73.2667,72.6333,71.0667,73.8000,78.8334,72.8333,74.7333,71.9333
221,-88.1250,13.3750,81.8667,88.3000,84.0667,82.0000,84.5666,81.8000,83.6666,75.9667,77.0666,76.4333,81.1000,81.2667,81.5000,80.6000,76.1000
222,-87.8750,13.3750,85.6333,90.0333,81.8334,90.6333,89.3000,85.8000,91.5334,88.3333,82.0000,81.2333,85.1000,82.7667,80.8000,83.0333,77.8666
224,-87.3750,13.3750,93.8334,99.8667,94.4333,94.1666,99.7666,91.5333,101.7666,99.2667,96.0667,93.4000,92.3333,88.1000,87.4334,100.1334,88.6334
225,-87.1250,13.3750,94.7667,100.2333,92.4667,94.3000,99.8000,93.9667,101.6667,96.9666,95.1667,92.6333,94.3000,89.9000,92.3000,98.2000,87.4333
226,-86.8750,13.3750,91.7333,96.0334,93.2666,95.0333,98.7000,90.7334,98.6000,97.1333,92.5667,87.3000,92.1000,86.6000,89.6000,93.7000,78.1666
227,-86.6250,13.3750,87.8666,93.1334,88.5334,89.9667,93.6000,91.2667,95.8667,96.6333,90.5667,85.7333,87.4333,80.3333,89.8000,86.9333,70.7000
228,-86.3750,13.3750,79.9333,89.6000,83.1333,85.6334,88.8333,84.6667,88.9666,88.3667,80.0333,80.3000,84.0333,76.5667,77.9667,77.3000,65.7333
229,-86.1250,13.3750,71.7667,82.5333,79.1334,71.2333,82.1666,82.2333,83.4666,84.0667,72.6333,74.7000,78.1333,67.2667,62.9667,66.3000,60.5000
230,-85.8750,13.3750,65.6333,76.0333,70.3333,66.1667,72.5667,70.2334,78.3333,82.7334,69.4666,66.7000,77.4667,65.1000,63.8000,60.2666,59.9666
