ID,Lon,Lat,gfdl-esm2g,canesm2,cnrm-cm5,csiro-mk3-6-0,inmcm4,miroc5,mpi-esm-lr,mri-cgcm3,ccsm4,noresm1-m,bcc-csm1-1,ipsl-cm5a-lr,ipsl-cm5a-mr,gfdl-cm3,gfdl-esm2m
228,-86.3750,13.3750,6.7536,5.7603,8.1868,6.5920,5.9498,7.7510,5.7483,8.3780,6.2326,5.9277,6.2667,5.0511,4.7405,5.0006,5.9621
229,-86.1250,13.3750,6.2462,5.2448,7.5562,5.7427,5.3560,7.3490,5.4877,7.9405,5.7579,5.6464,5.9090,4.6273,4.0855,4.4398,5.6882
230,-85.8750,13.3750,5.7811,5.3331,6.9385,5.5536,5.1479,7.1247,5.4736,8.1598,5.6320,5.2968,5.9982,4.5045,4.2021,4.3610,5.9542
231,-85.6250,13.3750,5.3970,5.2341,6.4573,5.4050,5.0055,6.9218,5.3287,8.0319,5.5332,5.2032,5.8724,4.3575,4.0701,4.5622,5.9104
241,-89.8750,13.6250,9.2113,7.7115,12.5719,11.2694,7.9696,9.4173,9.3137,7.2118,9.2169,7.8489,8.3598,9.5065,7.7902,6.9735,9.0991
242,-89.6250,13.6250,8.6741,6.8536,11.8980,9.6800,7.2805,8.8909,8.4828,6.9671,8.8150,6.7306,7.4788,8.0632,6.9739,6.1877,8.3549
243,-89.3750,13.6250,8.2261,6.3933,11.0187,8.5849,6.7589,8.7645,7.8753,6.7641,8.4883,6.3988,7.2280,7.1192,6.4338,5.9271,7.6066
244,-89.1250,13.6250,8.2861,6.1044,10.6695,8.1587,6.5525,8.7560,7.2948,7.0608,8.5691,6.2788,7.0579,6.8043,5.7631,6.1450,7.7913
245,-88.8750,13.6250,8.8078,6.1311,11.9084,8.3925,6.5793,9.3981,7.1227,7.5789,8.9459,6.5434,7.1210,6.5760,5.6885,6.4179,8.0545
246,-88.6250,13.6250,8.6781,6.4111,11.8578,8.1578,6.8972,9.7660,7.2199,7.9882,8.8135,6.4702,7.1319,6.3386,5.7737,6.6125,7.9210
247,-88.3750,13.6250,8.3558,6.5814,11.5017,8.5158,6.9042,9.3646,7.1456,7.9811,8.2922,6.3639,6.9655,6.2479,6.0912,6.0901,7.6317
248,-88.1250,13.6250,8.0997,6.7461,11.5316,8.9627,7.0157,9.6657,7.1018,8.0589,8.0620,6.4770,7.3139,6.0725,6.1338,5.8319,7.3731
249,-87.8750,13.6250,8.0720,6.9764,11.2571,9.0958,7.5868,10.0546,7.3775,9.1590,8.2292,6.9803,7.9525,6.1213,6.5395,6.1631,7.3744
250,-87.6250,13.6250,7.7708,7.0067,10.5889,8.7988,7.4148,9.9342,7.3600,8.9762,7.9737,6.9268,7.7998,6.0446,6.4963,6.1067,7.3846
251,-87.3750,13.6250,7.6424,6.9352,9.9334,8.0759,7.0574,9.5664,7.0354,8.5008,7.4618,6.7067,7.4705,5.7957,6.0239,5.8452,6.9694
252,-87.1250,13.6250,7.0754,6.7556,9.4567,7.5570,6.7241,9.2367,6.6939,8.2623,7.1818,6.4192,7.2081,5.4419,5.6445,5.6527,6.6556
253,-86.8750,13.6250,6.8743,6.2534,8.7382,6.9938,6.3005,8.5739,6.1440,8.0416,6.7429,6.0807,6.7523,4.9561,5.1637,5.3178,6.0891
254,-86.6250,13.6250,6.5813,5.8754,8.2689,6.5470,6.0401,7.7711,5.7995,8.2119,6.0141,5.5606,6.1671,4.7311,4.6451,4.7743,5.7844
255,-86.3750,13.6250,6.5376,5.4099,7.6624,5.9570,5.5187,7.2430,5.5939,7.6458,5.7610,5.4466,5.8813,4.4228,4.0384,4.8055,5.5269
256,-86.1250,13.6250,6.0627,5.2041,7.1682,5.5426,5.2756,6.8909,5.4577,7.6298,5.3384,5.2096,5.7482,4.2957,3.8185,4.3455,5.5381
257,-85.8750,13.6250,5.4883,5.3154,7.0540,5.4970,5.1135,7.1661,5.4660,7.7074,5.7938,4.8594,5.8543,4.0824,3.7869,4.4742,5.8284
258,-85.6250,13.6250,5.4279,5.1860,6.4424,5.1837,5.0999,7.0549,5.5186,7.7548,5.6559,4.7669,5.5695,4.1549,3.8371,4.3726,5.8752
271,-90.3750,13.8750,12.6390,11.3918,17.1289,16.9992,12.3106,13.2193,13.6036,10.2742,13.9565,12.1659,12.2299,13.3171,12.0162,9.8828,13.5951
272,-90.1250,13.8750,11.4250,9.8512,15.2573,14.3555,10.7862,11.5204,11.7765,9.2998,12.4832,10.6619,10.6884,11.7010,10.4627,8.5276,12.0684
273,-89.8750,13.8750,10.1257,8.5237,13.8046,12.0409,9.0125,10.1813,9.9273,7.9398,10.6218,9.2523,9.1743,10.1234,8.4100,7.3585,9.9534
274,-89.6250,13.8750,9.1911,7.1546,11.8591,9.5174,7.6625,9.4307,8.6995,6.8981,9.3168,7.3408,7.8898,8.0000,7.1814,6.5436,8.5671
275,-89.3750,13.8750,8.0321,6.0601,10.2317,8.1921,6.7256,8.8435,7.4958,6.0168,8.5135,6.3553,7.2507,6.6348,6.1073,5.8919,7.6227
276,-89.1250,13.8750,7.7107,5.7457,10.2707,7.6901,6.2860,8.4561,6.8359,5.9082,8.0862,5.9477,6.8731,6.1272,5.0196,5.7578,7.5589
277,-88.8750,13.8750,7.8111,5.8794,11.1888,7.7717,6.2532,9.0693,6.7615,6.9203,8.2622,6.1720,6.9135,5.9146,4.8600,6.0962,7.6816
278,-88.6250,13.8750,8.0110,6.0623,11.3198,7.7139,6.4256,9.4102,6.7641,7.1337,8.3630,6.1213,6.9599,5.7815,4.9187,6.1865,7.5804
279,-88.3750,13.8750,7.7599,6.1375,11.0092,7.7001,6.5739,9.2983,6.8117,7.5473,8.0038,6.0781,6.8756,5.6698,5.0937,5.8564,7.3293
280,-88.1250,13.8750,7.9724,6.4887,10.4918,8.3619,6.7494,9.2879,6.9690,7.6071,7.7444,6.1207,6.8153,5.4812,5.4289,5.8094,7.0966
281,-87.8750,13.8750,7.7598,6.6599,10.4667,8.3637,6.8338,9.3747,7.0336,7.9082,7.3426,6.5197,7.3812,5.6156,5.4840,5.9271,6.9981
282,-87.6250,13.8750,7.2828,6.5312,9.6859,7.9267,6.6204,9.2898,6.6689,8.0998,7.2188,6.3414,7.0539,5.2546,5.6482,5.6180,6.5711
283,-87.3750,13.8750,6.5837,6.2649,8.9989,7.0939,6.1774,8.7043,6.2567,7.5072,6.6823,5.8793,6.7912,4.7941,5.1854,5.2879,6.1587
284,-87.1250,13.8750,6.2336,6.0792,8.5409,6.6429,5.9182,8.4294,5.9750,7.2908,6.2997,5.5305,6.5353,4.5731,4.7535,4.8671,5.8621
285,-86.8750,13.8750,6.4763,5.8271,8.1729,6.4929,5.7956,7.8323,5.6768,7.3331,5.9640,5.3905,5.9380,4.2329,4.5200,4.5432,5.6254
286,-86.6250,13.8750,6.2816,5.5650,7.6716,6.0688,5.5491,7.3009,5.5441,7.2441,5.7329,5.1649,5.7261,4.2026,4.0463,4.6197,5.2801
287,-86.3750,13.8750,5.9858,5.2257,7.1672,5.5835,5.4420,7.0694,5.4397,7.2035,5.5253,4.9835,5.6132,4.1447,3.7090,4.5530,5.2999
288,-86.1250,13.8750,5.7716,5.1074,6.9771,5.2729,5.1586,6.6761,5.2126,7.2247,5.1334,4.8025,5.4750,4.0002,3.5650,4.4891,5.3555
289,-85.8750,13.8750,5.4677,5.1264,6.9244,5.5376,5.2159,7.1423,5.4107,7.2526,5.5734,4.8924,5.4162,3.8963,3.6166,4.5447,5.6825
290,-85.6250,13.8750,5.5120,5.1536,6.2615,5.3423,5.1133,7.0495,5.2518,7.2542,5.6345,4.8617,5.4290,3.9868,3.8177,4.5038,5.7975
291,-85.3750,13.8750,5.6976,5.4595,5.8360,5.2782,5.5106,6.6971,5.2406,7.1117,5.9254,4.5716,5.5981,4.0075,3.9201,4.4010,5.9732
292,-85.1250,13.8750,5.9786,5.9321,5.9474,5.5988,5.4242,7.1094,5.5328,6.8964,6.2941,4.5765,5.8075,4.0188,4.4644,4.6335,6.2475
301,-91.6250,14.1250,11.9952,11.0338,15.9033,17.9889,13.9497,13.2343,15.3240,11.4170,14.0947,13.8836,12.3190,14.0090,12.6526,9.5394,13.6593
302,-91.3750,14.1250,13.2118,12.0143,17.8020,19.1146,14.6770,14.7022,16.1420,11.6726,15.0283,14.7092,13.3371,14.9361,13.3790,10.6547,14.8149
303,-91.1250,14.1250,14.6234,13.2431,19.6082,20.1604,15.9445,15.9543,17.0510,12.0987,16.6938,15.6787,14.4155,16.2857,14.6666,11.9200,16.1235
304,-90.8750,14.1250,16.5653,14.9599,22.8132,23.4800,17.8971,17.7423,19.2996,14.1527,18.8865,17.6898,16.1406,17.7469,15.8993,13.2280,18.0869
305,-90.6250,14.1250,16.2737,14.6622,21.8045,22.0480,16.9868,17.1168,18.1844,13.9055,18.2147,16.5394,16.0764,16.9365,15.2362,12.8496,17.5046
306,-90.3750,14.1250,14.0883,12.4811,18.4340,18.0144,13.8300,14.5953,14.5141,11.9642,15.3860,13.7032,13.4611,14.1615,12.4626,10.9114,15.0800
307,-90.1250,14.1250,12.1803,10.6338,16.0013,15.1554,11.4214,12.5596,12.1918,10.2231,13.2466,11.3911,11.1337,11.8827,10.5550,9.2925,12.7425
308,-89.8750,14.1250,10.6040,8.9282,13.6020,12.0675,9.5730,10.5538,10.2724,8.2079,11.3685,9.5318,9.4733,9.4161,8.6571,7.9398,11.0420
309,-89.6250,14.1250,9.3306,7.6439,12.5928,10.2513,8.1290,9.5713,8.7569,7.0413,10.0658,7.6936,8.4425,7.7841,7.3040,7.1321,8.9474
310,-89.3750,14.1250,8.0893,6.6490,11.5677,8.0746,6.9817,9.0581,7.6155,6.5100,8.6243,6.5436,7.3598,6.6780,6.0819,6.5751,8.0338
311,-89.1250,14.1250,7.8067,6.2463,11.0542,7.6860,6.4458,8.8824,6.9207,6.0875,8.0927,5.9304,6.7144,5.9063,5.5824,6.0999,7.6712
312,-88.8750,14.1250,7.8082,5.8726,10.8452,7.7830,6.3335,8.9850,6.8836,6.8546,8.2592,6.1785,6.7002,5.5041,4.9476,6.4216,7.7234
313,-88.6250,14.1250,7.7395,6.0294,10.9649,7.7803,6.5506,9.4997,6.8876,6.8291,8.2392,6.0804,6.6467,5.3471,4.8812,6.3597,7.5441
314,-88.3750,14.1250,7.3913,6.1434,10.7645,7.9091,6.6235,9.4529,6.8864,6.9664,8.0788,6.0694,6.8417,5.2775,4.7930,6.2698,7.3822
315,-88.1250,14.1250,7.2994,6.3168,10.3131,7.9988,6.7886,9.2717,6.9737,7.5859,7.8562,5.9503,7.2429,5.2706,4.7801,5.8993,7.2520
316,-87.8750,14.1250,7.0133,6.3219,9.9134,7.8175,6.1911,9.3591,6.5671,7.6012,7.0796,5.8023,6.8266,4.7691,4.6827,5.3758,6.7188
318,-87.3750,14.1250,6.7205,6.1362,8.7019,6.8703,5.7467,8.4963,6.0615,7.4358,6.5151,5.5516,6.4725,4.3740,4.6478,4.6178,5.9480
319,-87.1250,14.1250,6.2157,5.9225,8.2914,6.5738,5.6833,8.3841,5.8268,7.3162,6.0827,5.3043,6.2384,4.1098,4.3431,4.5600,5.6806
320,-86.8750,14.1250,6.0540,5.5975,7.7057,6.1371,5.4952,7.8812,5.5815,7.0853,5.8432,5.2430,5.6427,3.9539,4.1955,4.5673,5.4578
321,-86.6250,14.1250,6.0849,5.3622,7.3209,5.6921,5.4151,7.2821,5.4351,7.1169,5.5915,5.0835,5.5172,3.8881,4.0378,4.5371,5.3396
322,-86.3750,14.1250,6.0076,4.9928,7.0407,5.6761,5.2363,7.1265,5.4173,7.0673,5.4468,4.9158,5.2165,3.7089,3.6958,4.6810,5.4002
323,-86.1250,14.1250,6.1325,4.8896,6.8893,5.2051,5.2775,6.8459,5.3276,7.0367,5.2549,4.6061,5.1939,3.6886,3.6383,4.8051,5.3771
324,-85.8750,14.1250,5.8656,4.8598,6.7231,5.0796,5.2908,6.8971,5.1503,6.3294,5.3624,4.3704,5.0639,3.4748,3.5301,4.2824,5.2723
325,-85.6250,14.1250,5.9213,5.0222,6.2070,5.2864,5.3508,6.5414,5.3596,6.6179,5.2425,4.4484,5.0574,3.5233,3.7901,4.4017,5.3276
326,-85.3750,14.1250,6.1001,5.3243,5.9661,5.5688,5.2015,6.6105,5.2616,6.3998,5.6484,4.3712,5.1306,3.5281,4.1113,4.6471,5.5768
327,-85.1250,14.1250,6.2423,5.4881,6.0510,6.0846,5.4007,6.6807,5.7281,6.5155,6.1275,4.6300,5.3962,3.7059,4.3342,4.9196,5.9279
328,-84.8750,14.1250,5.7404,5.3082,6.3983,6.3043,5.6486,7.8698,5.5712,6.7479,6.4466,4.7357,5.5443,3.6499,4.1054,4.9608,6.4130
337,-91.8750,14.3750,13.2888,12.2743,17.4722,19.2728,16.4183,14.7390,16.1428,12.5489,17.0211,14.9029,13.7221,15.2866,13.7759,10.3564,14.8756
338,-91.6250,14.3750,13.3945,12.2566,18.1745,18.8554,15.9332,14.8494,15.8442,12.0045,17.0938,14.6526,13.7275,15.0876,13.3838,10.1763,14.8973
339,-91.3750,14.3750,13.2725,12.0078,18.1929,18.2432,15.5608,14.6111,14.6610,11.3244,16.4718,13.9776,13.3883,14.5396,13.0039,10.1982,14.1359
340,-91.1250,14.3750,13.9020,12.4883,18.6398,18.2752,15.5483,15.0371,14.7646,11.4994,17.1552,14.1327,13.6538,14.7002,13.1482,10.7969,15.1563
341,-90.8750,14.3750,15.3776,13.9477,21.3410,20.3132,17.2380,16.5407,17.2537,13.4961,19.0839,16.3249,14.8399,16.1103,14.4828,12.6025,16.6153
342,-90.6250,14.3750,15.3572,13.6108,20.5939,19.5180,16.3548,16.2537,16.4962,13.1468,18.2512,15.4850,15.1081,15.4595,13.8758,12.4297,16.3093
343,-90.3750,14.3750,13.5699,11.7710,17.9594,16.7093,13.6071,14.0999,13.5348,11.4837,15.5802,13.0581,12.8350,13.2761,11.5849,10.7589,14.3689
344,-90.1250,14.3750,11.9965,10.2947,15.8341,14.5614,11.3493,12.5185,11.7743,10.4604,13.6092,11.1577,10.8835,11.4558,10.0620,9.4365,12.4247
345,-89.8750,14.3750,10.9249,8.9829,13.9263,11.5711,9.6846,11.1738,10.4895,8.8152,12.0569,9.2457,9.6563,9.7447,8.5076,8.4642,11.0352
346,-89.6250,14.3750,9.4120,7.9855,13.0036,10.5861,8.6309,10.2563,9.0544,7.8035,10.4339,8.2894,8.6920,8.1009,7.5245,7.6786,10.0615
347,-89.3750,14.3750,8.5321,6.8492,11.8096,9.0560,7.5930,9.5151,7.9430,6.9199,8.9946,7.0911,7.3157,6.6604,6.3850,6.8240,8.3071
348,-89.1250,14.3750,7.9728,6.2794,10.8578,8.3633,6.9674,9.1528,7.2911,6.9411,8.1993,6.0351,6.7563,5.8080,5.8093,6.5634,7.7957
349,-88.8750,14.3750,7.7531,5.9962,10.4766,7.8665,6.6315,8.9948,6.9050,7.2717,8.0058,5.8031,6.6768,5.4222,5.0700,6.6130,7.8461
350,-88.6250,14.3750,7.4178,6.1748,10.5663,7.8796,6.5908,9.2203,6.8852,6.9936,7.9694,5.9897,6.7859,5.2756,4.8247,6.5556,7.6619
351,-88.3750,14.3750,7.5512,6.2963,10.7554,8.2453,6.5176,9.5638,6.9616,7.2702,8.1015,6.0680,6.8057,5.4546,4.7091,6.5215,7.5898
352,-88.1250,14.3750,7.4484,6.4289,10.4190,8.3906,6.7152,9.5566,7.0881,8.0392,7.6224,6.0243,6.7545,5.1321,4.7070,6.3430,7.4075
353,-87.8750,14.3750,6.9200,6.1972,10.1736,7.7853,6.3103,9.2356,6.6800,8.1826,7.4947,5.6749,6.6073,4.5133,4.6570,5.3957,6.5826
355,-87.3750,14.3750,6.3412,6.0098,8.9360,6.6719,5.4559,8.7587,6.1004,7.5188,6.8236,5.3009,5.9191,4.1099,4.4176,4.6180,5.8697
356,-87.1250,14.3750,6.2459,5.8419,8.5278,6.3214,5.5754,8.5847,5.8636,7.3639,6.1950,5.0902,6.0162,3.9292,4.2986,4.6029,5.6599
357,-86.8750,14.3750,6.0910,5.5190,7.8690,6.1499,5.3355,7.6577,5.6197,7.2163,5.9012,4.9606,5.4444,3.8827,4.1248,4.5744,5.4700
364,-85.1250,14.3750,6.2258,4.6929,5.9198,6.0698,5.5408,6.8157,5.8537,6.8903,6.7402,4.4348,5.3148,3.6074,4.0555,4.8720,5.8270
374,-92.1250,14.6250,12.4988,11.2528,16.4474,16.5612,14.5304,13.4060,13.6355,11.1867,17.2076,13.7493,12.7723,13.2807,12.3348,9.8128,13.8750
375,-91.8750,14.6250,14.8044,13.3642,19.7639,19.8892,16.6879,16.4638,15.5909,13.1290,20.2820,16.0123,15.1226,15.7604,14.2319,11.3829,16.4174
376,-91.6250,14.6250,15.0380,13.3116,19.6631,19.5645,16.8610,16.4998,15.3671,12.8187,20.3067,15.5643,15.0409,15.6389,14.0982,11.4474,16.4477
377,-91.3750,14.6250,12.8830,11.4885,17.7636,16.7939,14.2905,14.4468,12.9941,10.4435,17.3479,13.1172,12.8386,13.3229,12.0240,9.9966,13.6345
378,-91.1250,14.6250,11.7184,10.5383,15.9185,14.9787,12.7233,12.7203,11.5191,9.7134,15.2682,11.4890,11.4582,11.8431,10.8800,9.2318,12.3321
379,-90.8750,14.6250,11.3941,10.2538,16.1017,14.7087,12.5592,12.3017,11.7848,10.2290,14.8777,10.9691,11.0454,11.3504,10.2272,9.6810,12.0024
380,-90.6250,14.6250,11.1435,9.8606,15.3668,13.8761,11.8986,12.0235,11.3166,9.9905,14.1941,10.6247,10.5529,10.8213,9.6407,9.3666,12.0435
381,-90.3750,14.6250,11.1557,9.5396,15.0197,13.3548,11.2097,11.8038,10.9377,9.9797,13.4797,10.1826,10.2915,10.6861,9.2595,9.1839,11.4667
382,-90.1250,14.6250,11.0696,9.2036,14.8726,12.5557,10.4094,11.6304,10.1663,10.0917,13.1731,10.2051,9.9950,10.4264,8.8603,9.0708,11.4885
383,-89.8750,14.6250,10.5300,8.9587,14.2315,11.3581,9.8365,11.3772,9.9801,9.4385,12.3706,9.3238,9.6897,9.7287,8.5526,9.3314,11.1908
384,-89.6250,14.6250,9.9924,8.3778,13.4418,11.0452,9.2281,10.9642,8.9337,9.1801,11.1505,8.6788,9.1607,8.5841,8.0007,8.8873,10.6320
385,-89.3750,14.6250,9.0073,7.0528,12.0305,9.7170,8.1194,9.9111,7.8427,8.2989,9.8788,7.2001,7.5439,6.8705,6.7797,7.6327,8.8874
386,-89.1250,14.6250,8.2485,6.4783,10.9874,9.1271,7.3627,9.7850,7.4243,8.0506,8.9130,6.0734,7.1046,5.9577,5.9903,7.2024,8.2093
387,-88.8750,14.6250,7.7643,6.1680,10.1300,8.4367,7.1336,9.0753,6.9726,7.8006,8.2034,5.7622,7.0406,5.6915,5.1695,6.8549,7.7641
388,-88.6250,14.6250,7.3557,6.2204,10.1954,8.4735,6.9736,9.2998,6.7892,7.8185,7.9966,5.9221,6.9847,5.5717,4.9600,6.7589,7.4918
389,-88.3750,14.6250,7.4893,6.3562,10.8600,8.5849,6.6173,9.7163,7.1766,8.4817,7.9807,6.2325,6.9868,5.4825,5.0625,6.7267,7.6910
390,-88.1250,14.6250,7.6427,6.5426,10.9414,8.9958,6.7177,10.0501,7.2848,9.3773,8.1814,6.1928,7.1950,5.4728,5.2309,6.2597,7.7192
394,-87.1250,14.6250,6.3051,5.8875,8.4980,6.3911,5.7016,8.3210,6.0964,7.8582,6.5141,4.7112,5.8336,3.8403,4.3234,4.7028,5.7312
395,-86.8750,14.6250,6.1908,5.4993,7.7064,6.0524,5.7291,7.6659,5.8795,7.7446,6.2136,4.7458,5.3565,3.7327,3.8732,4.7776,5.5502
413,-92.1250,14.8750,11.4442,10.3101,14.9437,14.2888,12.3458,12.5552,11.3969,10.0355,14.5288,12.1137,11.8661,11.4712,11.4591,9.2447,12.2616
414,-91.8750,14.8750,14.1081,12.7056,18.1853,17.7933,15.2044,15.5152,13.6301,12.1981,18.5244,14.7544,14.5094,14.1633,13.5890,11.2871,14.7533
415,-91.6250,14.8750,14.4398,12.5058,18.8339,17.9074,15.0742,15.6463,13.6586,11.8529,18.3697,14.6474,14.4889,14.2318,13.5936,10.9799,14.8765
416,-91.3750,14.8750,12.1523,10.5475,16.9036,14.7619,12.6372,12.9433,11.4528,10.4468,15.5044,11.9408,12.1663,11.9347,11.2112,9.6053,12.4500
417,-91.1250,14.8750,10.9076,9.0685,14.4791,12.4891,11.0429,11.1295,10.1222,9.2530,13.2266,10.2254,10.6021,10.5027,9.7944,8.5750,10.5221
418,-90.8750,14.8750,9.7674,8.5001,13.8465,11.3774,10.4032,10.5862,8.8495,9.1220,12.3202,9.0637,9.5493,9.5393,8.8942,8.5080,9.7980
419,-90.6250,14.8750,9.4690,8.1354,13.0556,11.1321,9.8069,9.9449,8.4139,8.6969,11.5685,8.5607,8.9973,9.0234,8.2033,8.2384,9.6120
420,-90.3750,14.8750,9.9504,8.1944,13.1128,11.2833,9.7405,10.3671,9.1463,9.1077,11.4789,8.9296,9.1718,9.4154,8.2253,8.5854,9.9652
421,-90.1250,14.8750,10.3090,8.5358,13.6716,11.6795,9.9622,11.1662,9.5303,10.3399,11.3742,9.2505,9.5240,9.6759,8.5811,9.3097,10.5230
422,-89.8750,14.8750,10.8378,9.1495,14.1254,11.6947,10.2935,11.8493,9.8108,10.2332,11.5473,9.5122,9.5154,10.1381,8.9802,10.1973,11.6683
423,-89.6250,14.8750,10.7149,8.7654,13.6246,11.7444,10.1104,11.8442,9.4067,10.8170,11.2823,9.1545,9.1671,8.9406,8.4349,9.9702,11.4212
424,-89.3750,14.8750,9.2461,7.5451,12.3621,10.7686,9.0482,10.5109,8.2444,9.8568,9.8326,7.8221,8.0473,6.9966,7.2478,8.5308,9.4678
425,-89.1250,14.8750,8.7375,6.7699,11.1023,9.4212,8.1405,9.9906,7.5261,9.2350,8.6808,6.6511,7.2188,6.1042,6.4579,7.7533,8.5915
426,-88.8750,14.8750,7.6184,6.1921,9.9940,8.7064,7.5260,9.7049,6.9848,8.5547,8.2400,5.8029,6.9880,5.7885,5.3619,7.3629,7.8203
427,-88.6250,14.8750,7.3140,6.1497,9.8674,8.6531,6.9403,9.4822,6.8339,8.3368,8.0264,5.6429,6.9153,5.4522,5.0582,7.1224,7.6075
433,-87.1250,14.8750,6.1082,6.0298,8.1221,6.3730,5.8164,7.9913,6.3228,8.2949,6.8689,4.5396,5.6324,3.9801,4.3722,4.8967,5.7671
454,-91.8750,15.1250,11.2465,10.0222,14.2531,13.8323,10.8555,11.9273,10.3796,10.1047,14.5767,11.3767,11.9269,10.3987,10.8988,8.9279,11.7628
455,-91.6250,15.1250,11.7055,9.9744,15.1177,13.1638,11.2062,12.3188,10.1576,9.7097,14.3979,11.2250,11.7387,10.5663,11.0065,9.1326,11.8931
456,-91.3750,15.1250,10.3748,9.0728,14.9738,12.0054,10.4270,10.8260,9.2632,9.9024,13.4679,9.8064,10.9477,9.4637,10.0935,9.0230,11.3053
457,-91.1250,15.1250,9.6899,8.3949,13.9909,11.5624,10.1406,10.4599,8.7493,9.8229,12.8220,9.2778,10.0725,8.9897,9.7266,8.5523,10.7045
458,-90.8750,15.1250,9.4106,8.6927,15.0196,11.4852,10.4036,10.5527,9.2227,9.8665,12.6086,9.4741,9.8569,9.1932,9.5750,9.1472,11.0944
459,-90.6250,15.1250,9.7432,8.4050,14.1979,11.3614,9.8580,10.3021,8.7914,9.5641,11.7156,9.2055,9.3440,9.1151,9.1555,8.9170,10.4931
460,-90.3750,15.1250,9.4631,8.1201,13.1462,11.1563,9.4193,10.3143,8.5914,9.4558,10.7915,8.9332,8.9426,9.4562,8.8049,8.9421,10.3743
461,-90.1250,15.1250,10.1183,8.4207,13.6143,10.9904,9.7064,10.8791,8.8666,10.3228,10.8331,9.2599,9.0891,9.2669,9.1499,9.3816,10.8800
462,-89.8750,15.1250,11.1964,8.7755,13.8797,12.4400,10.5067,12.5545,9.7988,11.4495,11.3880,9.2968,9.1850,9.7376,9.3954,9.8602,10.9391
463,-89.6250,15.1250,11.2622,8.4518,13.7764,12.6576,10.4440,13.2978,9.6600,12.3539,11.2894,8.8137,9.2847,8.8910,9.3634,10.0114,11.4198
464,-89.3750,15.1250,9.8596,7.7218,12.4602,11.4132,9.3315,12.3131,8.7583,11.0787,10.2977,7.8722,8.1851,7.5473,8.0218,9.0096,10.2838
466,-88.8750,15.1250,7.6567,6.2962,10.0561,9.3034,7.6471,10.2806,7.2837,9.8174,8.7823,6.3098,7.2711,5.8915,5.8274,7.4181,8.3056
493,-92.1250,15.3750,9.7895,9.0937,11.8824,10.8200,8.7981,10.1286,8.7109,8.8080,12.3291,9.4860,10.4540,8.9758,9.6514,7.1314,9.7127
494,-91.8750,15.3750,9.9646,9.1784,12.9745,11.2188,8.6380,9.7068,8.2767,8.5040,12.7605,9.7121,10.6732,8.5139,9.6641,7.4856,10.0516
495,-91.6250,15.3750,9.7983,8.6652,13.6134,10.9939,8.8769,9.6842,8.6303,8.9099,13.0383,9.2158,10.1715,8.0399,9.6366,7.6212,10.4138
496,-91.3750,15.3750,9.9019,8.4704,14.6139,11.1180,9.2858,10.4812,8.8255,9.9212,13.0123,9.1284,10.5300,8.1540,9.7599,7.9098,11.1752
497,-91.1250,15.3750,10.1777,8.1749,14.7430,11.6139,9.8439,10.4799,9.0060,10.4673,12.7232,9.4085,10.5174,8.6724,9.7367,8.0984,11.4128
498,-90.8750,15.3750,10.6715,9.5321,16.0007,12.4269,10.7370,11.2972,9.4407,10.9606,13.2080,10.3351,11.1231,9.6412,10.5088,9.3194,11.9734
533,-91.8750,15.6250,9.9690,9.1334,13.8651,11.0671,8.5757,9.9392,8.7481,9.4314,13.6286,10.1062,11.1186,8.0202,10.0042,7.5503,10.8298
534,-91.6250,15.6250,10.1248,8.0711,13.7253,10.7660,8.7259,10.4614,8.6563,9.9118,13.4786,9.7810,11.2139,7.2667,9.9088,6.1349,11.1356
535,-91.3750,15.6250,11.2044,7.5275,15.3955,11.4580,9.3467,10.9407,8.7853,10.7723,13.2633,9.7790,11.1655,7.7827,9.4886,7.1025,12.3605
536,-91.1250,15.6250,11.6595,8.1230,15.5491,12.5855,9.8536,11.0823,9.2738,12.3027,13.6555,10.2596,11.7737,8.6515,10.4948,7.7690,12.9109
537,-90.8750,15.6250,12.2616,10.4578,17.4920,13.6627,11.2704,12.7321,10.2665,12.2504,14.4176,11.5353,12.0413,9.8855,11.5945,9.4939,13.4452
571,-91.6250,15.8750,10.1362,7.8483,14.8200,10.5173,8.5115,10.2201,7.9660,10.3394,13.2063,9.7430,10.6963,7.3813,9.2849,6.6624,11.1203
572,-91.3750,15.8750,11.0019,8.4730,15.5299,11.3153,9.4293,11.4510,8.8375,11.9411,13.6561,10.6157,11.5470,8.1664,10.3804,7.7577,12.7679
573,-91.1250,15.8750,12.2937,8.6070,16.9280,12.0606,10.0706,13.2510,9.2386,12.9865,13.7203,11.4521,11.9907,9.0282,10.5985,9.1314,13.4657
574,-90.8750,15.8750,12.8350,10.3600,17.4526,13.8348,11.4811,13.3311,10.6293,12.8997,14.9752,11.6362,12.3537,10.0379,11.6111,10.0417,13.8432
